date,year,month,day,weekday,weekday_num,is_weekend,is_holiday,holiday_name,rokuyou,junishi,is_taian,is_ichiryumanbai,is_tensha,is_tora_no_hi,is_mi_no_hi,temp_max,temp_min,temp_mean,precipitation,weather
2026-07-19,2026,7,19,日,6,True,False,,先勝,午,False,False,False,False,False,,,,,
2026-07-20,2026,7,20,月,0,False,True,海の日,友引,未,False,False,False,False,False,,,,,
2026-07-21,2026,7,21,火,1,False,False,,先負,申,False,False,False,False,False,,,,,
2026-07-22,2026,7,22,水,2,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-07-23,2026,7,23,木,3,False,False,,大安,戌,True,True,False,False,False,,,,,
2026-07-24,2026,7,24,金,4,False,False,,赤口,亥,False,True,False,False,False,,,,,
2026-07-25,2026,7,25,土,5,True,False,,先勝,子,False,False,False,False,False,,,,,
2026-07-26,2026,7,26,日,6,True,False,,友引,丑,False,False,False,False,False,,,,,
2026-07-27,2026,7,27,月,0,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-07-28,2026,7,28,火,1,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-07-29,2026,7,29,水,2,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-07-30,2026,7,30,木,3,False,False,,赤口,巳,False,True,False,False,True,,,,,
2026-07-31,2026,7,31,金,4,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-08-01,2026,8,1,土,5,True,False,,友引,未,False,False,False,False,False,,,,,
2026-08-02,2026,8,2,日,6,True,False,,先負,申,False,False,False,False,False,,,,,
2026-08-03,2026,8,3,月,0,False,False,,仏滅,酉,False,False,True,False,False,,,,,
2026-08-04,2026,8,4,火,1,False,False,,大安,戌,True,True,False,False,False,,,,,
2026-08-05,2026,8,5,水,2,False,False,,赤口,亥,False,True,False,False,False,,,,,
2026-08-06,2026,8,6,木,3,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-08-07,2026,8,7,金,4,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-08-08,2026,8,8,土,5,True,False,,先負,寅,False,False,False,True,False,,,,,
2026-08-09,2026,8,9,日,6,True,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-08-10,2026,8,10,月,0,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-08-11,2026,8,11,火,1,False,True,山の日,赤口,巳,False,False,False,False,True,,,,,
2026-08-12,2026,8,12,水,2,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-08-13,2026,8,13,木,3,False,False,,友引,未,False,False,False,False,False,,,,,
2026-08-14,2026,8,14,金,4,False,False,,先負,申,False,False,False,False,False,,,,,
2026-08-15,2026,8,15,土,5,True,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-08-16,2026,8,16,日,6,True,False,,大安,戌,True,False,False,False,False,,,,,
2026-08-17,2026,8,17,月,0,False,False,,赤口,亥,False,False,True,False,False,,,,,
2026-08-18,2026,8,18,火,1,False,False,,先勝,子,False,True,False,False,False,,,,,
2026-08-19,2026,8,19,水,2,False,False,,友引,丑,False,True,False,False,False,,,,,
2026-08-20,2026,8,20,木,3,False,False,,先負,寅,False,True,False,True,False,,,,,
2026-08-21,2026,8,21,金,4,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-08-22,2026,8,22,土,5,True,False,,大安,辰,True,False,False,False,False,,,,,
2026-08-23,2026,8,23,日,6,True,False,,赤口,巳,False,False,False,False,True,,,,,
2026-08-24,2026,8,24,月,0,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-08-25,2026,8,25,火,1,False,False,,友引,未,False,False,False,False,False,,,,,
2026-08-26,2026,8,26,水,2,False,False,,先負,申,False,False,False,False,False,,,,,
2026-08-27,2026,8,27,木,3,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-08-28,2026,8,28,金,4,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-08-29,2026,8,29,土,5,True,False,,赤口,亥,False,False,False,False,False,,,,,
2026-08-30,2026,8,30,日,6,True,False,,先勝,子,False,False,False,False,False,,,,,
2026-08-31,2026,8,31,月,0,False,False,,友引,丑,False,True,False,False,False,,,,,
2026-09-01,2026,9,1,火,1,False,False,,先負,寅,False,True,False,True,False,,,,,
2026-09-02,2026,9,2,水,2,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-09-03,2026,9,3,木,3,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-09-04,2026,9,4,金,4,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-09-05,2026,9,5,土,5,True,False,,先勝,午,False,False,False,False,False,,,,,
2026-09-06,2026,9,6,日,6,True,False,,友引,未,False,True,False,False,False,,,,,
2026-09-07,2026,9,7,月,0,False,False,,先負,申,False,False,False,False,False,,,,,
2026-09-08,2026,9,8,火,1,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-09-09,2026,9,9,水,2,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-09-10,2026,9,10,木,3,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-09-11,2026,9,11,金,4,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-09-12,2026,9,12,土,5,True,False,,友引,丑,False,False,False,False,False,,,,,
2026-09-13,2026,9,13,日,6,True,False,,先負,寅,False,False,False,True,False,,,,,
2026-09-14,2026,9,14,月,0,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-09-15,2026,9,15,火,1,False,False,,大安,辰,True,True,False,False,False,,,,,
2026-09-16,2026,9,16,水,2,False,False,,赤口,巳,False,True,False,False,True,,,,,
2026-09-17,2026,9,17,木,3,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-09-18,2026,9,18,金,4,False,False,,友引,未,False,False,False,False,False,,,,,
2026-09-19,2026,9,19,土,5,True,False,,先負,申,False,True,False,False,False,,,,,
2026-09-20,2026,9,20,日,6,True,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-09-21,2026,9,21,月,0,False,True,敬老の日,大安,戌,True,False,False,False,False,,,,,
2026-09-22,2026,9,22,火,1,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-09-23,2026,9,23,水,2,False,True,秋分の日,先勝,子,False,False,False,False,False,,,,,
2026-09-24,2026,9,24,木,3,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-09-25,2026,9,25,金,4,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-09-26,2026,9,26,土,5,True,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-09-27,2026,9,27,日,6,True,False,,大安,辰,True,False,False,False,False,,,,,
2026-09-28,2026,9,28,月,0,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-09-29,2026,9,29,火,1,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-09-30,2026,9,30,水,2,False,False,,友引,未,False,True,False,False,False,,,,,
2026-10-01,2026,10,1,木,3,False,False,,先負,申,False,False,False,False,False,,,,,
2026-10-02,2026,10,2,金,4,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-10-03,2026,10,3,土,5,True,False,,大安,戌,True,False,False,False,False,,,,,
2026-10-04,2026,10,4,日,6,True,False,,赤口,亥,False,False,False,False,False,,,,,
2026-10-05,2026,10,5,月,0,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-10-06,2026,10,6,火,1,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-10-07,2026,10,7,水,2,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-10-08,2026,10,8,木,3,False,False,,仏滅,卯,False,True,False,False,False,,,,,
2026-10-09,2026,10,9,金,4,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-10-10,2026,10,10,土,5,True,False,,赤口,巳,False,False,False,False,True,,,,,
2026-10-11,2026,10,11,日,6,True,False,,先勝,午,False,False,False,False,False,,,,,
2026-10-12,2026,10,12,月,0,False,True,スポーツの日,友引,未,False,True,False,False,False,,,,,
2026-10-13,2026,10,13,火,1,False,False,,先負,申,False,True,False,False,False,,,,,
2026-10-14,2026,10,14,水,2,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-10-15,2026,10,15,木,3,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-10-16,2026,10,16,金,4,False,False,,赤口,亥,False,False,True,False,False,,,,,
2026-10-17,2026,10,17,土,5,True,False,,先勝,子,False,False,False,False,False,,,,,
2026-10-18,2026,10,18,日,6,True,False,,友引,丑,False,False,False,False,False,,,,,
2026-10-19,2026,10,19,月,0,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-10-20,2026,10,20,火,1,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-10-21,2026,10,21,水,2,False,False,,大安,辰,True,True,False,False,False,,,,,
2026-10-22,2026,10,22,木,3,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-10-23,2026,10,23,金,4,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-10-24,2026,10,24,土,5,True,False,,友引,未,False,False,False,False,False,,,,,
2026-10-25,2026,10,25,日,6,True,False,,先負,申,False,False,False,False,False,,,,,
2026-10-26,2026,10,26,月,0,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-10-27,2026,10,27,火,1,False,False,,大安,戌,True,True,False,False,False,,,,,
2026-10-28,2026,10,28,水,2,False,False,,赤口,亥,False,True,False,False,False,,,,,
2026-10-29,2026,10,29,木,3,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-10-30,2026,10,30,金,4,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-10-31,2026,10,31,土,5,True,False,,先負,寅,False,False,False,True,False,,,,,
2026-11-01,2026,11,1,日,6,True,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-11-02,2026,11,2,月,0,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-11-03,2026,11,3,火,1,False,True,文化の日,赤口,巳,False,False,False,False,True,,,,,
2026-11-04,2026,11,4,水,2,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-11-05,2026,11,5,木,3,False,False,,友引,未,False,False,False,False,False,,,,,
2026-11-06,2026,11,6,金,4,False,False,,先負,申,False,False,False,False,False,,,,,
2026-11-07,2026,11,7,土,5,True,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-11-08,2026,11,8,日,6,True,False,,大安,戌,True,True,False,False,False,,,,,
2026-11-09,2026,11,9,月,0,False,False,,赤口,亥,False,True,False,False,False,,,,,
2026-11-10,2026,11,10,火,1,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-11-11,2026,11,11,水,2,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-11-12,2026,11,12,木,3,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-11-13,2026,11,13,金,4,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-11-14,2026,11,14,土,5,True,False,,大安,辰,True,False,False,False,False,,,,,
2026-11-15,2026,11,15,日,6,True,False,,赤口,巳,False,False,False,False,True,,,,,
2026-11-16,2026,11,16,月,0,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-11-17,2026,11,17,火,1,False,False,,友引,未,False,False,False,False,False,,,,,
2026-11-18,2026,11,18,水,2,False,False,,先負,申,False,False,False,False,False,,,,,
2026-11-19,2026,11,19,木,3,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-11-20,2026,11,20,金,4,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-11-21,2026,11,21,土,5,True,False,,赤口,亥,False,False,False,False,False,,,,,
2026-11-22,2026,11,22,日,6,True,False,,先勝,子,False,True,False,False,False,,,,,
2026-11-23,2026,11,23,月,0,False,True,勤労感謝の日,友引,丑,False,True,False,False,False,,,,,
2026-11-24,2026,11,24,火,1,False,False,,先負,寅,False,True,False,True,False,,,,,
2026-11-25,2026,11,25,水,2,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-11-26,2026,11,26,木,3,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-11-27,2026,11,27,金,4,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-11-28,2026,11,28,土,5,True,False,,先勝,午,False,False,False,False,False,,,,,
2026-11-29,2026,11,29,日,6,True,False,,友引,未,False,False,False,False,False,,,,,
2026-11-30,2026,11,30,月,0,False,False,,先負,申,False,False,False,False,False,,,,,
2026-12-01,2026,12,1,火,1,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-12-02,2026,12,2,水,2,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-12-03,2026,12,3,木,3,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-12-04,2026,12,4,金,4,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-12-05,2026,12,5,土,5,True,False,,友引,丑,False,True,False,False,False,,,,,
2026-12-06,2026,12,6,日,6,True,False,,先負,寅,False,True,False,True,False,,,,,
2026-12-07,2026,12,7,月,0,False,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-12-08,2026,12,8,火,1,False,False,,大安,辰,True,False,False,False,False,,,,,
2026-12-09,2026,12,9,水,2,False,False,,赤口,巳,False,False,False,False,True,,,,,
2026-12-10,2026,12,10,木,3,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-12-11,2026,12,11,金,4,False,False,,友引,未,False,True,False,False,False,,,,,
2026-12-12,2026,12,12,土,5,True,False,,先負,申,False,False,False,False,False,,,,,
2026-12-13,2026,12,13,日,6,True,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-12-14,2026,12,14,月,0,False,False,,大安,戌,True,False,False,False,False,,,,,
2026-12-15,2026,12,15,火,1,False,False,,赤口,亥,False,False,False,False,False,,,,,
2026-12-16,2026,12,16,水,2,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-12-17,2026,12,17,木,3,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-12-18,2026,12,18,金,4,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-12-19,2026,12,19,土,5,True,False,,仏滅,卯,False,False,False,False,False,,,,,
2026-12-20,2026,12,20,日,6,True,False,,大安,辰,True,True,False,False,False,,,,,
2026-12-21,2026,12,21,月,0,False,False,,赤口,巳,False,True,False,False,True,,,,,
2026-12-22,2026,12,22,火,1,False,False,,先勝,午,False,False,False,False,False,,,,,
2026-12-23,2026,12,23,水,2,False,False,,友引,未,False,False,False,False,False,,,,,
2026-12-24,2026,12,24,木,3,False,False,,先負,申,False,True,False,False,False,,,,,
2026-12-25,2026,12,25,金,4,False,False,,仏滅,酉,False,False,False,False,False,,,,,
2026-12-26,2026,12,26,土,5,True,False,,大安,戌,True,False,False,False,False,,,,,
2026-12-27,2026,12,27,日,6,True,False,,赤口,亥,False,False,False,False,False,,,,,
2026-12-28,2026,12,28,月,0,False,False,,先勝,子,False,False,False,False,False,,,,,
2026-12-29,2026,12,29,火,1,False,False,,友引,丑,False,False,False,False,False,,,,,
2026-12-30,2026,12,30,水,2,False,False,,先負,寅,False,False,False,True,False,,,,,
2026-12-31,2026,12,31,木,3,False,False,,仏滅,卯,False,False,True,False,False,,,,,
